id,title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,google_product_category,product_type,color,size,gender,material,sku,custom_number_1
3714,Ergo Pouch - Sleep Suit Bag 2.5 TOG - Rosado - 8-24M,"El premiado Sleep Suit Bag es un saco de dormir que a través de su cierre de 4 vías se transforma en traje con piernas. El traje de dormir es ideal para niños que se mueven y les gusta tener más libertad. Además, es muy práctico para cuando realizan el paso de cuna a cama, y permite una fácil transición desde un coche o silla de auto (se recomienda utilizar en silla de auto sólo hasta TOG 1). Su exterior es fabricado con un lujoso algodón orgánico de 400 hilos (envidiable, ¿no?), es extremadamente suave y amigable con la piel. Posee inserciones de algodón elasticado en los costados y sobre los hombros, ergonómicamente diseñados para que los niños se muevan libremente y no se enreden. Muchos padres optan por comenzar con el modo 'Saco de dormir', y una vez que su hijo comienza a caminar y/o se resiste en poner su saco de dormir, lo transforman a 'Traje de dormir' con piernas. En los pies posee antideslizantes para un caminar más estable al ir al baño (¡o la pieza de padres!). Su cierre de 4 vías recubierto protege la delicada piel de tu hijo y permite a los niños ir al baño o realizar una muda de forma cómoda y fácil. Su diseño ergonómico es aprobado por el Instituto Internacional de Displasia de Cadera como seguro para el desarrollo de la articulación de cadera. El Sleeping Suit Bag 2.5 TOG es perfecto para mantener a un niño abrigado durante la noche en habitaciones a 17-21 °C La clasificación TOG permite mantener a tu hijo abrigado y cómodo, sin la necesidad de mantas adicionales para dormir, lo que lo convierte en una opción segura para dormir. Los padres pueden estar tranquilos que las fibras naturales y orgánicas respirables ayudarán a regular la temperatura de su hijo y evitarán el sobrecalentamiento. Nuestros saquitos y trajes desde los 0 a 24 meses, incluyen un termómetro ambiental GRATIS que facilita el proceso de cómo vestir a los niños para dormir. Recomendamos combinar nuestro Sleeping Suit Bag con nuestros Pijamas Long Sleeve Layer, únicos en el mercado con clasificación TOG (se venden por separado). El Sleeping Suit Bag cumple con todos los estándares de seguridad en Australia y Nueva Zelanda, y es evaluado por la Asociación de Eczema Australasia como amigable para la piel de los niños. Fabricado con suave y elasticado algodón orgánico, sus fibras naturales respirables se tiñen con tintes a base de agua, por lo que son certificadas como no tóxicas y gentiles con la piel propensa a eczemas.",in stock,new,60990 CLP,,https://www.hereneo.cl/products/1428/sleep-suit-bag-2-5-tog-3,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/cdf7f5ec3664d40eb57fb01fa6c05e087b100e683f248188f1d1a587313daf79.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/ebb988cf97f1a8275b6888c02a085b424fa02d099302393e2fdb714595afdb9a.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/ae6969f6b66eccdd633101c9af7342aea5930e0908d95499fd1dc9b93e55583b.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/e8b2984df82bcdd28b5e7d19dbdbf5550849e183ea6a4cf5739d5906f6e6e69f.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/fbf31e26bd44283106cf69c9907c57c5569062e1c3d8488c28e9f42189b5f842.webp",Ergo Pouch,,Saco,Rosado,8-24M,Unisex,"Interior, exterior y relleno: 100% Algodón OrganicoMangas y paneles laterales: 95% Algodón Organico / 5% Elastano",1428,2.5TOGSBPink Daisies
463,Gunguru - Blusa Sophie - Celeste - 8 años,"Blusa con estampado floral, cuello payaso y mangas abullonadas.",in stock,new,24900 CLP,22410 CLP,https://www.hereneo.cl/products/231/blusa-sophie,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/77278e7c721fd32d8c0b3b07fadee36802d7c1cd6ea46f116d6aac4ea2999392.jpg,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/ded5964aa847cd1c3ebfc3957ae8edfc4d7262ce1c7901fa903a95b0867dd4c9.jpg,https://dojiw2m9tvv09.cloudfront.net/104811/product/X_fa64028c-30d4-4b2a-9c3d-8113eb4737d92467.jpeg?41&time=1751038116",Gunguru,,Blusa,Celeste,8 años,Nina,ALGODÓN,231,GGVS145Celeste
3868,Gunguru - Sweater Ethan - Verde - 8 años,Sweater en tejido de punto con detalles de ribeteado y botones de metal con escudo. Puños y dobladillo. Este diseño otorga elegancia para ocasiones especiales sin dejar de lado la comodidad y calidez para los pequeños.,in stock,new,34990 CLP,31491 CLP,https://www.hereneo.cl/products/1344/sweater-ethan,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/0399d990593e3c9a16f2ddcb9f13b1e77f02862da117daebb2deb14382a21dc7.webp,,Gunguru,,Chaleco,Verde,8 años,Nino,100% Algodón,1344,77221737193577Verde
3878,Gunguru - Blusa Victoria - Rosado - 6 años,"Blusa manga larga en estampado rosado con diseños de relieve blanco. Cuello peter pan y detalles de vuelos en los hombros. Puño con elástico forrado y detalle de vuelos. Broche de botones de frente. Este refinado diseño entrega elegancia y estilo a nuestros niñas, sin dejar de lado la comodidad y suavidad de nuestras prendas.",in stock,new,34990 CLP,31491 CLP,https://www.hereneo.cl/products/1356/blusa-victoria,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/69c165002e55ec884f134fa9dfcf3484481eca232e0757d206abebf4ba9933a2.webp,,Gunguru,,Blusa,Rosado,6 años,Nina,100% Algodón,1356,77082961421051Rosado
2639,Ergo Pouch - Cocoon Swaddle Bag 2.5 TOG - Beige - 3-6 Meses,"PREVENTA, ENTREGAR DESDE 25 DE FEBRERO
El Cocoon Swaddle Bag ofrece un descanso seguro y cómodo para tu bebé, imitando la contención del útero materno. Su diseño 2 en 1 permite una fácil transición de swaddle (brazos adentro) a saco de dormir (brazos afuera). Confeccionado en algodón orgánico certificado GOTS, suave y transpirable, favorece el desarrollo saludable y el sueño reparador. Aprobado por el Instituto Internacional de Displasia de Cadera, combina seguridad, ergonomía y estilo natural.",in stock,new,44990 CLP,40491 CLP,https://www.hereneo.cl/products/1012/cocoon-swaddle-bag-2-5-tog,https://ergopouch.cl/cdn/shop/files/Heritage23_Cocoon_1.0T_Oatmeal_2000x2000_54452b10-e094-43af-9bdd-b304588e727d_900x.jpg?v=1694890038,"https://ergopouch.cl/cdn/shop/files/Cocoon_1.0T_Oatmeal_Bassinet_ArmsOut_Angled_1_900x.jpg?v=1694890038,https://ergopouch.cl/cdn/shop/files/Cocoon_1.0T_Oatmeal_Bassinet_900x.jpg?v=1694890038",Ergo Pouch,,Saco,Beige,3-6 Meses,Unisex,Interior: 95% Algodón orgánico / 5% Elastano ,1012,2.5TOG Oatmeal Marie
3493,Gunguru - Vestido Kate - Azul - 8 Años,"Modelo de vestido de estilo rústico y elegante. Lleva cuello redondo, detalles de vuelos en los hombres y doble manga. Lleva bordado un broderie blanco con patrones geométricos en el pecho, ruedo y hombros. Detalle de pinzas. Broche de botones por detrás. 100% Algodón",in stock,new,38990 CLP,,https://www.hereneo.cl/products/1325/vestido-kate,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/b9b7bf3294aefc40a515f2093fdb2d00bac859c6394ea280a030cf3842cf7b5c.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/1225cd7246744ecf7f35329466cd8a0e710fcbcfdaf02f07cac39cec1ded6dc6.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/aecac04eb35a3d3578ecfd6f1e34b5ed3ae7d4b504fc90df8ea76e2f4857ea6d.webp",Gunguru,,Vestido,Azul,8 Años,Nina,100% Algodón,1325,GG-VESTIDO-KATEAzul
3890,Gunguru - Sweater Noah - Azul - 6 años,"Sweater en tejido de punto con patrones geométricos en el pecho y brazos. Este modelo otorga calidez, comodidad y abrigo a nuestros niños. Tiene un diseño de cuello redondo, puños y dobladillo. Talla 9-12 meses: el tono es un beige más claro que el resto de las tallas. Materiales: 40% Algodón 60% Poliéster",in stock,new,31990 CLP,28791 CLP,https://www.hereneo.cl/products/1354/sweater-noah,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/e9093ab7231a6427b696eb0c03bfe4e49add68368d18877f69014c284e0e94ed.webp,,Gunguru,,Chaleco,Azul,6 años,Baby,"Tejido 40% Algodón 60% Poliéster, tela 100% Algodón",1354,GG-SWEATER-NOAHAzul
3917,Gunguru - Chaquetón Caleb Azul - Azul - 8 años,Abrigo en tejido de punto con cuello piqué y bolsillos por delante. Broche con botones de metal y detalle de escudo. Este diseño va a acompañar a tu pequeño en los días más frescos dándole comodidad y calidez sin dejar de lado la elegancia.,in stock,new,42500 CLP,38250 CLP,https://www.hereneo.cl/products/1331/chaqueton-caleb-azul,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/def099c0f7e95a606aae2e7273db52e095847307573e6550dd6680d4ef143ac5.webp,,Gunguru,,Chaqueta,Azul,8 años,Nino,100% Algodón,1331,771869Azul
3911,Gunguru - Vestido Victoria - Azul - 4 años,"Vestido con tejido de punto. Cuello payaso. Tela estampada en escocés azul. Este diseño otorga calidez y elegancia para las más pequeñas. Tejido 40% Algodón 60% Poliéster, tela 100% Algodón",in stock,new,35990 CLP,32391 CLP,https://www.hereneo.cl/products/1333/vestido-victoria,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/b1a668a09390cf6cff6fdafb920272f705d23cc3d43d488fba8e5cb11f107b6a.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/26ce7d0abc5ca799f94ff6e839f5f21e856a7e2a08a86aa416ead550246676a9.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/ce6f1bd95a23baa8c8afdc87f3c20e9b69c9b47d591aabe7452133e56605eb96.webp",Gunguru,,Vestido,Azul,4 años,Nina,"Tejido 40% Algodón 60% Poliéster, tela 100% Algodón",1333,GG-VESTIDO-VICTORIAzul
452,Gunguru - Blusa Kenia - Beige - 7 - 8 años,"Blusa beige de género plumeti, cuello peter pan con encaje y puños elásticos.",in stock,new,15990 CLP,14391 CLP,https://www.hereneo.cl/products/228/blusa-kenia,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/e7a0ac0a1204be967f958f96d5e548fdff0f1d81157acda43421c51c2a989757.jpg,https://dojiw2m9tvv09.cloudfront.net/104811/product/X_img-02737195.jpeg?41&time=1751037106,Gunguru,,Blusa,Beige,7 - 8 años,Nina,ALGODÓN,228,GGBK143beige
3905,Gunguru - Camisa Leñador Verde - Verde - 8 años,Camisa leñador con cuello clásico. Corte regular fit. Cierre con botones. Tablón trasero. Manga larga terminada en puño y con botones transparentes.,in stock,new,34500 CLP,31050 CLP,https://www.hereneo.cl/products/1327/camisa-lenador-verde,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/b179167869b49cd619538bffe66b25ad8cf02036ae7fa7d6854b3b6fc789fa0d.webp,,Gunguru,,Camisa,Verde,8 años,Nino,100% Algodón,1327,77112Verde
3907,Gunguru - Jumper Diana - Verde - 6 años,"Jumper estilo escocés. Se caracteriza por ser un diseño clásico, funcional y estiloso. Lleva cuello redondo, sin mangas, par de bolsillos frontales con botones de metal con escudo. Forrado. Corte recto. Es ideal para un clima cálido con una blusa debajo, o para usar con capas como un chaleco.",in stock,new,34990 CLP,31491 CLP,https://www.hereneo.cl/products/1326/jumper-diana,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/d006603483224485abf79002d9c88552c4a5165e909f35367e221265d5f5bea1.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/8b8479a071bd650ca756e1b3be4ec406d41315caec3069b50a17485281f7f451.webp,Gunguru,,Vestido,Verde,6 años,Nina,100% Algodón,1326,77112Verde
3935,Gunguru - Chaque Duncan - Azul - 6 años,"Elegante chaqueta de niño, de cotelé azul marino. Forrada por dentro con estampado escocés. Ribeteado y botones de metal con diseño de escudo.",in stock,new,38000 CLP,34200 CLP,https://www.hereneo.cl/products/234/chaque-duncan,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/673fc144a023b103895d3b1788a582c1af0ca8d6a3ca589146482e5e5b09c3ea.jpg,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/440af140e2bf87b87a9e32d36ef3a27c963e13361db90c259b8b5e21cb422c44.jpg,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/7eb06ec8e7983b5f8c4248184a9ac6b72ca0744d18003ed784f28609b6ee4f7a.jpg,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/102c82a22c393144a8315419e3a1d3e0a0c1d9b8b10f8bd269b332cf5dcd4e41.jpg",Gunguru,,Chaqueta,Azul,6 años,Nino,100% COTELE,234,GGCHD104azul
3466,Gunguru - Blusa Charlotte - Blanco - 8 Años,"Delicada blusa de estilo romántico, manga larga, ideal para combinar cualquier look invernal. Cuello alto y con detalles de pinzas. Mangas englobadas y con detalle de vuelos en los hombros. Puño con elástico forrado y vuelos. Broche con botones y de frente.",in stock,new,34990 CLP,,https://www.hereneo.cl/products/1315/blusa-charlotte-2,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/fed0d588938691ed14eaaa493f53d27a5631b9630a7bf171d12008e39e123d93.webp,,Gunguru,,Blusa,Blanco,8 Años,Nina,100% Algodón,1315,1545918Blanco
2682,ANYLU - Set de cintas Anylu Blanco - Blanco - Talla Unica,"Set de cintas incluye: 1 Lulú, 1 teté, 1 Sofy grande clásico y 1 Maxicolet de 13cm. Elige tú color favorito en las opciones disponibles y todas las cintas tendrán el mismo color.

*El tipo de agarre es pinza metálica.

Material
Lino y Algodón",in stock,new,15990 CLP,14391 CLP,https://www.hereneo.cl/products/1019/set-de-cintas-anylu-blanco,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1763027783818-Mercadolibre%20set%20anylu%20blanco.webp,"https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1763027783606-Mercadolibre%20set%20anylu%20blanco2.webp,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1763027783673-Mercadolibre%20set%20anylu%20blanco3.webp",ANYLU,,Set,Blanco,Talla Unica,Nina,Algodón,1019,AN015BLANCO
3481,Gunguru - Vestido Rose - Azul - 8 Años,"Este es un diseño único para lucir a nuestras niñas. Lleva un conjunto de detalles que lo hacen único y sofisticado, tales como su tela azul con patrones en relieve blancos. Mangas englobadas inspiradas en el estilo australiano. Cuello ruffle y detalle de pinzas en el pecho. Ajuste suelto en la parte inferior que le da un aspecto fresco e infantil. Detalles de ribeteado en el cuello y el doble faldón. Broche por detrás.",in stock,new,38990 CLP,,https://www.hereneo.cl/products/1319/vestido-rose,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/d8153217f4a73da4d83dae06a753d639f4ed15a95cefbc04840272c3c3f4dce0.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/5224b43d3ab718a519f105e1f56756a3e2c43f6217e0eb058569563a373cb55f.webp,Gunguru,,Vestido,Azul,8 Años,Nina,100% Algodón,1319,772046Azul
3884,Gunguru - Pantalón Paul - Azul - 6 años,"Pantalón disponible en diferentes colores beige, azul y café.",in stock,new,32990 CLP,29691 CLP,https://www.hereneo.cl/products/1307/pantalon-paul,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/fe6a12c22d4cad9677fd25aa90c500b2f4a5eb7faf3e5b0908f2ef57dcab0366.webp,,Gunguru,,Pantalon,Azul,6 años,Baby,100% Algodón,1307,77267137Azul
2701,ANYLU - Set teté Tierra (3 unidades) - Blanco - Talla Unica,"Nuevos set teté! Incluye 3 cintas confeccionadas en Lino, en color:

– Terracota
– Mostaza
– Beige",in stock,new,5990 CLP,5391 CLP,https://www.hereneo.cl/products/1039/set-tete-tierra-3-unidades,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1762998329759-AN008TIERRA.webp,,ANYLU,,Set,Blanco,Talla Unica,Nina,Lino,1039,AN008TIERRA
4263,Mayoral - Vestido pichi combinado - Gris - 8 Años,Vestido de manga larga para niña con puños elásticos en el interior. Cuello bebé. Cierre con cremallera en la parte trasera para una puesta ágil y rápida. Confección combinada en distintos tejidos para conseguir un diseño único y especial. Modelo con forro interior. Elementos de adorno: apliques de lazos de terciopelo.,in stock,new,58990 CLP,,https://www.hereneo.cl/products/1518/vestido-pichi-combinado,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/5153fdfac97ff54d1c63e87ddf957c2ea343dc9dc5aa7a95bb1038a2e7a918f0.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/cd90d3f5a353e3234fb4ca30d1f5beae0d361202aa6515abb744b2c17ba42eb8.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/2c4b234b247f26c2f59c4f1449552c2090095ea185f10d8219ba45173da4a3aa.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/d2e4bb6d47cf2006552fd53e0bb43115d41f980602d9ea5cafbd381075ce864a.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/d67d2eb25c022d29a4a5ddddaa627bb7ae393f48080a3aaa28d9344d3a26f109.webp",Mayoral,,Vestido,Gris,8 Años,Nina,Tejido,1518,RDJ4990Gris
4016,Mayoral - Chaqueton largo - Beige - 4 Años,Chaquetón largo para bebé con puños elásticos. Capucha con detalles de pelo. Diseño de corte largo. Cierre central delantero con cremallera. Suave forro interior de poliéster. Bolsillos funcionales en la parte delantera.,in stock,new,50990 CLP,,https://www.hereneo.cl/products/1469/chaqueton-largo,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/58833414a59ed328b7ad15ba2fa7b049943954200175440bc10f007081b3b6d3.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/2448c4522449df23a72a79459e186e3cc0b91ea5adf8a086bbbc6590124ed8ed.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/55c059c3322ae40284f34f1d6946d352d4b953e67580c5eddf2f95a746cccb30.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/79e748d93e2deb3a81327be8c221866f8cd41978da42128a663921e1a6dce43c.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/bb4b0a3e988d90db538a3ea5780c5b39f2628ef2a6990ec7b33540919e7fa5a4.webp",Mayoral,,Parka,Beige,4 Años,Unisex,Poliéster,1469,RDJ2436Beige
4217,Mayoral - Chaqueton Largo - Navy - 4 Años,"Chaqueton largo, cierre frontal con cruce con broches para un mejor ajuste.  Bolsillos frontales con cierre vertical, cuello con capucha. Puños con tela elasticada para un mejor ajuste.  Acolchado suave.",in stock,new,58990 CLP,,https://www.hereneo.cl/products/1508/chaqueton-largo-2,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/49611b2009991151e2f425101e8f05d08b5aae70cdc25eb0656d5c8b914f4938.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/8c6ea22084666fae602d5f830596c2fd16bd5f60f50ecc1ee1c49a12c2eed270.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/da6b1e0be324cb336cb0906807833287455ec5bacf539f77741dcc2562bb6809.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/a3458aab1c52df4488350999fbc2c908a31ba35aac49e65d53ba07d0495e2b40.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/b270e45a8c53b362667228007386e1a59581675f470587c35ad30b9db181ffef.webp",Mayoral,,Parka,Navy,4 Años,Unisex,Poliéster,1508,RDJ4422Azul marino
4008,Mayoral - Abrigo paño - Beige - 4 Años,Abrigo paño de manga larga para bebé.  Cierre con botonos en la parte delantera. Suave forro interior de poliéster. Bolsillos funcionales en la parte delantera. Cuidados: abrigos,in stock,new,56990 CLP,,https://www.hereneo.cl/products/1468/abrigo-pano,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/ba8a1dbced293bc0deed4e6fa9de0b4b8f4fbc1f409609c199ac578000edd3ab.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/94c9bc5d71f07e924a3daaa7943aaef13c716b821a13ed25dae67694897eb526.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/da3ed1dbea4a5aa7e7fd3cf4828c8a07a600c5598f13c04a58f12518b13904ba.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/3ce3325c255bd1d4a60783a244569dc3ed481d247bb8d301b429f8502d5d5815.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/f96659f00c7223786fe2cef9a38f677130321962ca7bc1f4f0052ccbef594ddc.webp",Mayoral,,Chaqueta,Beige,4 Años,Unisex,Poliéster,1468,RDJ2433Beige
4033,Mayoral - Abrigo reversible borrego - Gris - 18 Meses,Abrigo de manga ranglán para recién nacido.  Capucha con detalles de pelo. Cierre central delantero con cremallera. Suave forro interior de poliéster. Bolsillos funcionales en la parte delantera. Se trata de un artículo de diseño unisex de gran versatilidad por la neutralidad de sus tonos y su forma.  Este modelo presenta un diseño reversible.,in stock,new,42990 CLP,,https://www.hereneo.cl/products/1471/abrigo-reversible-borrego-2,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/0c2f28c62665e8d6c1d484ea1eb5fe478625c98bd1ba012da0aa71acc062536a.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/c56691540dd0cae6b95084b137cc369ce07b663920c8c818f411a3df431e5452.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/92d2ec4184e0e9c045dde264d7bd0075d286e9d55427e9d891a172c06f1c912b.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/bc5962c04729523757487f22003d59e4035030ed98907834b22e9ce28e45e0b5.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/540bb3cd165ae09642b90127cc6fcfed5596ef40a19a8d1ca130d72745a29b27.webp",Mayoral,,Chaqueta,Gris,18 Meses,Unisex,Exterior 53% Algodón 45% Poliéster 2% Elastano Interior 100% Poliéster,1471,RDJ2496Gris
1782,Mayoral - chandal nina - Blanco - 8 Años,Chándal de dos piezas para niña con sudadera y pantalón largo. Canguro de manga larga para niña. Cierre central delantero con cremallera. Bolsillos funcionales en la parte delantera. Pantalón para niña. Cinturilla elástica.,in stock,new,50990 CLP,45891 CLP,https://www.hereneo.cl/products/796/chandal-nina,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/f8bf76e48fa61bfc0312c0c63e7537e733c68a04c0224ebdf3c468f7229a38d5.jpg,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/e4bfe696faef540fa255e43b5cc1f89f98ef7bf1fa100a7ff5b3666cf6ce0f2a.jpg,Mayoral,,Conjunto,Blanco,8 Años,Nina,"55% Algodón, 41% Poliéster, 4% Elastano",796,387820
2162,Gunguru - Jardinera Tabla - Rojo - 4 Años,Jardinera corta con bolsillos. Cuello recto. Tirantes con broches de botones. Pares de bolsillos por delante y por detrás. Forrada por dentro. Hecho en Chile.,in stock,new,27990 CLP,25191 CLP,https://www.hereneo.cl/products/923/jardinera-tabla,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/26ffe72bd9650b2dfa1156a6def2e6916b9b379fcdb01373b45f05e3715c8c5b.webp,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/d8209804e509ef34234c2d3056959138cf486f3fb90467007836aab97bef5072.webp,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/f85aa08bc23e504ceeee7c001b1b45126a69c010e305f55efd1dba52dc3fbf70.webp",Gunguru,,Ranitas,Rojo,4 Años,Baby,100% Lino,923,GGJT2R
1575,Mayoral - Cto chandal RN - Beige - 6-9 Meses,"Chándal de tres piezas para recién nacido compuesto por una sudadera, un pantalón largo deportivo y una camiseta a juego. Canguro de manga larga para recién nacido. Cierre con botones en la parte delantera. Bolsillos funcionales en la parte delantera. Camiseta de manga corta para recién nacido. Cuello cruzado y abertura lateral completa que cierra con botones a presión. Diseño estampado. Pantalón para recién nacido. Cinturilla elástica. Se trata de un artículo de diseño unisex de gran versatilidad por la neutralidad de sus tonos y su forma. Prenda con bajo extensible para adaptarse al crecimiento de tu bebé.",in stock,new,42990 CLP,38691 CLP,https://www.hereneo.cl/products/737/cto-chandal-rn,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/091bf12ad1c5ffc4a5b6249f36a5516edc550f92b81ef6d8c2bcfab5c18a3073.jpg,"https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/2c9014524b9309699f4ee7e6ddbaa1c331e7653b970b27c363c8ab7b28c5ef35.jpg,https://pfmutlcxjnmjlwhozaur.supabase.co/storage/v1/object/public/product-images/products/external/cd6d8dd9950ca7f36bf15dcd18b64a7d085d4f5cdfa1fd60ea45dea26de1e3af.jpg",Mayoral,,Conjunto,Beige,6-9 Meses,Baby,"91% Algodón, 9% Elastano",737,187734
